24.82565130260521,100.05410821643287
24.972055888223554,101.76047904191617
25.275590551181104,104.10236220472441
26.05168986083499,106.34592445328032
26.53033268101761,108.60078277886497
26.99803536345776,110.82514734774067
27.972495088408646,112.93516699410608
28.519607843137255,114.75294117647059
28.949019607843137,116.55294117647058
29.314851485148516,118.35643564356435
29.522593320235757,120.1925343811395
30.562130177514792,122.39250493096647
31.986220472440944,124.00590551181102
33.62475442043222,125.70923379174853
35.544910179640716,127.15369261477046
37.584,128.246
39.3804780876494,129.6175298804781
40.71457085828343,130.37325349301398
42.02404809619239,131.0060120240481
42.938,131.272
43.96,131.122
44.839285714285715,131.01984126984127
45.99402390438247,130.65737051792829
46.789370078740156,129.30905511811022
47.89763779527559,127.48031496062993
48.58708414872798,125.44422700587084
48.66731898238748,123.49119373776908
49.14484126984127,122.0515873015873
48.98616600790514,121.4090909090909
48.584,120.45
47.26052104208417,119.08216432865731
46.45,118.29
44.82178217821782,116.78613861386138
43.17716535433071,115.3740157480315
41.35445544554455,113.93069306930693
38.81656804733728,111.7199211045365
37.05765407554672,110.32604373757455
35.609218436873746,109.48296593186373
33.54043392504931,108.70216962524655
31.899009900990098,108.03366336633664
30.290513833992094,107.75296442687747
28.906930693069306,107.67722772277227
27.895791583166332,107.30661322645291
27.284569138276552,106.78557114228457
26.713147410358566,106.1792828685259
26.332,105.632
25.922310756972113,105.0179282868526
25.439121756487026,104.87425149700599
25.151696606786427,104.89221556886227
24.477045908183634,104.42514970059881
23.882235528942115,103.88622754491018
23.612,103.364
22.65931863727455,103.11222444889779
21.429141716566868,102.7624750499002
20.12350597609562,102.89243027888446
18.218934911242602,102.5266272189349
16.443564356435644,102.15247524752475
14.159763313609467,101.97830374753451
13.266272189349113,101.80867850098619
17.84752475247525,102.2
26.4802371541502,102.71541501976284
32.25098814229249,103.6798418972332
43.12524850894632,104.85487077534792
56.953125,106.62109375
70.97017892644135,108.50298210735586
85.55859375,110.419921875
102.080078125,112.71484375
113.66732283464567,114.65551181102362
123.0255905511811,115.86614173228347
133.43418467583498,116.65618860510806
145.98238747553816,116.9041095890411
161.98622047244095,117.41141732283465
171.99021526418787,119.0371819960861
177.89194499017682,120.23772102161101
181.54011741682976,121.02739726027397
183.67976424361493,122.1984282907662
182.07269155206288,123.45383104125737
180.767258382643,125.2465483234714
179.03386454183266,126.5796812749004
177.96062992125985,127.93503937007874
176.32549019607842,129.58235294117648
174.88408644400786,130.87426326129665
173.4075546719682,132.45924453280318
172.720703125,134.28125
171.9861932938856,136.32741617357001
171.37890625,138.189453125
170.751953125,140.244140625
169.43529411764706,142.41372549019607
168.13555992141454,144.52652259332024
166.69140625,147.076171875
165.62962962962962,149.71539961013644
164.8238747553816,151.99804305283757
163.916015625,153.775390625
162.9328063241107,156.1600790513834
162.13725490196077,157.72941176470587
161.10311284046693,159.82879377431905
160.84126984126985,162.28174603174602
160.59019607843138,163.87058823529412
160.00396039603962,165.43564356435644
46.931906614785994,62.536964980544745
45.838206627680314,61.512670565302145
44.81976744186046,60.24612403100775
43.37864077669903,59.48349514563107
42.184108527131784,58.9437984496124
40.16504854368932,58.8368932038835
38.705078125,58.1640625
37.457364341085274,57.46705426356589
35.5078125,56.734375
33.92759295499022,55.78473581213307
32.463178294573645,54.627906976744185
31.089494163424124,53.50389105058366
29.85019455252918,52.280155642023345
28.326848249027236,51.293774319066145
27.212475633528264,50.76803118908382
26.260700389105057,49.1147859922179
24.980430528375734,48.14090019569472
23.864341085271317,47.18217054263566
23.134241245136188,46.40466926070039
21.8984375,46.10546875
21.075728155339807,45.44077669902913
20.12079207920792,44.902970297029704
18.9,44.858
17.748502994011975,44.712574850299404
17.022,44.5
16.1984126984127,44.54761904761905
15.022,44.566
13.7734375,44.482421875
12.341796875,43.9375
11.095516569200779,42.851851851851855
13.675834970530452,41.12966601178782
21.16634050880626,39.34637964774951
30.996101364522417,37.980506822612085
33.94941634241245,36.45330739299611
42.297455968688844,35.483365949119374
48.455078125,34.53125
53.90234375,33.76953125
62.28823529411765,33.11372549019608
74.5057915057915,32.47876447876448
84.12085769980507,31.760233918128655
96.67450980392157,31.67450980392157
110.05765407554672,31.612326043737575
118.69066147859922,31.214007782101167
134.60433070866142,31.198818897637796
151.06262230919765,30.80821917808219
167.11284046692606,30.52140077821012
174.88888888888889,29.62768031189084
180.53861003861005,28.826254826254825
183.3307240704501,27.753424657534246
184.275390625,26.9765625
184.8615984405458,26.15009746588694
185.06666666666666,25.27843137254902
184.42023346303503,24.429961089494164
183.0097087378641,23.363106796116504
181.92172211350294,22.500978473581213
180.4031007751938,22.197674418604652
179.40392156862745,21.107843137254903
178.2300194931774,20.20662768031189
177.54738878143132,18.617021276595743
176.68055555555554,17.41269841269841
175.69844357976655,16.439688715953306
174.60707269155208,15.870333988212181
173.1881188118812,15.401980198019801
172.224609375,14.537109375
171.20158102766797,13.792490118577074
170.43859649122808,12.914230019493177
169.07003891050584,12.844357976653697
167.59073359073358,16.795366795366796
166.20970873786408,22.489320388349515
164.57309941520467,30
163.19649805447472,35.01556420233463
161.35214007782102,38.61673151750973
159.97087378640776,45.6252427184466
158.64901960784314,50.568627450980394
157.2101167315175,51.068093385214006
156.25098039215686,55.56078431372549
155.17131474103584,58.842629482071715
154.13582677165354,62.39173228346457
153.0390625,69.1484375
151.80905511811022,76.9507874015748
150.23300970873785,82.64077669902913
148.85518590998043,89.32485322896282
147.92337917485264,94.8172888015717
147.015503875969,97.91472868217055
145.8675889328063,98.7905138339921
144.92730844793712,98.81139489194499
143.97017892644135,104.92246520874751
143.37475345167653,111.7120315581854
142.4930966469428,119.7948717948718
142.04339250493098,124.66074950690336
140.8074656188605,130.51669941060905
139.2578125,138.19140625
137.876953125,143.796875
136.10638297872342,145.27852998065765
134.45294117647057,143.86274509803923
132.77087378640778,147.98252427184465
131.03898635477583,150.0682261208577
129.98062015503876,151.31007751937983
128.875,150.75390625
127.66407766990291,150.98446601941748
